Date,GLD,IWM,QQQ,TLT
2010-05-03,115.7300033569336,59.26650619506836,43.4942626953125,58.99073791503906
2010-05-04,114.87000274658203,57.40583419799805,42.18759536743164,60.05226516723633
2010-05-05,115.08999633789062,56.56448745727539,41.96984100341797,60.40615463256836
2010-05-06,118.48999786376953,54.44493103027344,40.56736755371094,62.27193069458008
2010-05-07,118.2699966430664,52.875518798828125,39.556880950927734,61.49344253540039
2010-05-10,117.56999969482422,55.84446716308594,41.6126708984375,60.21954345703125
2010-05-11,120.66000366210938,56.216617584228516,41.56911087036133,60.06513214111328
2010-05-12,121.4000015258789,57.93976974487305,42.353111267089844,59.608360290527344
2010-05-13,120.55999755859375,57.38156509399414,41.6823616027832,60.000831604003906
2010-05-14,120.37000274658203,56.273250579833984,40.88096237182617,61.04304885864258
2010-05-17,119.36000061035156,56.378440856933594,41.01162338256836,60.8178825378418
2010-05-18,119.48999786376953,55.29437255859375,40.44540023803711,61.750789642333984
2010-05-19,116.62999725341797,54.63908386230469,40.12310028076172,61.95665740966797
2010-05-20,115.83999633789062,51.87234115600586,38.63349914550781,63.262672424316406
2010-05-21,115.22000122070312,52.6408805847168,39.060333251953125,63.32703399658203
2010-05-24,116.83999633789062,51.93705749511719,38.903541564941406,63.10829544067383
2010-05-25,117.36000061035156,51.92898941040039,38.938385009765625,63.4171142578125
2010-05-26,118.47000122070312,52.05841827392578,38.50283432006836,63.23696517944336
2010-05-27,118.69000244140625,54.29122543334961,39.95756149291992,61.80228805541992
2010-05-28,118.87999725341797,53.59550094604492,39.722373962402344,62.08536911010742
2010-06-01,119.91000366210938,51.96942138671875,39.35651779174805,62.521766662597656
2010-06-02,119.77999877929688,53.44987487792969,40.288597106933594,61.927825927734375
2010-06-03,117.95999908447266,54.137508392333984,40.67189025878906,61.47597122192383
2010-06-04,119.19000244140625,51.41932678222656,39.27811050415039,63.128543853759766
2010-06-07,121.48999786376953,50.09258270263672,38.56382751464844,63.61272430419922
2010-06-08,121.0,50.068302154541016,38.49412155151367,63.2963981628418
2010-06-09,120.55999755859375,50.10067367553711,38.171810150146484,63.22542953491211
2010-06-10,118.97000122070312,51.831905364990234,39.26068115234375,62.095699310302734
2010-06-11,120.01000213623047,52.53572082519531,39.63526916503906,62.8832893371582
2010-06-14,119.5999984741211,52.867408752441406,39.626564025878906,62.56045150756836
2010-06-15,120.98999786376953,54.19416809082031,40.689308166503906,62.30228042602539
2010-06-16,120.33000183105469,53.9433708190918,40.85483169555664,62.657291412353516
2010-06-17,121.9000015258789,54.00806427001953,40.985477447509766,63.16731262207031
2010-06-18,122.83000183105469,54.04045486450195,41.01951599121094,63.06394577026367
2010-06-21,120.38999938964844,53.482242584228516,40.670413970947266,62.8832893371582
2010-06-22,121.44999694824219,52.38201904296875,40.35622787475586,63.6320915222168
2010-06-23,120.94999694824219,52.23638153076172,40.19041061401367,64.06459045410156
2010-06-24,121.30000305175781,51.40312957763672,39.57947540283203,63.68370056152344
2010-06-25,122.76000213623047,52.28492736816406,39.58734893798828,63.94194793701172
2010-06-28,121.08999633789062,51.98563003540039,39.44742965698242,64.54229736328125
2010-06-29,121.2699966430664,50.0197639465332,37.925846099853516,65.2459716796875
2010-06-30,121.68000030517578,49.44538116455078,37.348697662353516,65.6849136352539
2010-07-01,117.04000091552734,49.08942794799805,37.243751525878906,65.78851318359375
2010-07-02,118.48999786376953,48.55293273925781,37.138824462890625,65.26404571533203
2010-07-06,116.51000213623047,47.919837951660156,37.25249481201172,65.80152130126953
2010-07-07,117.7300033569336,49.59183883666992,38.44179153442383,65.03094482421875
2010-07-08,117.20999908447266,50.30609130859375,38.65166091918945,64.61652374267578
2010-07-09,118.36000061035156,51.08527755737305,39.01891326904297,64.24742889404297
2010-07-12,117.33999633789062,50.50900650024414,39.13261413574219,64.2215347290039
2010-07-13,118.36000061035156,52.107948303222656,39.63981628417969,63.671119689941406
2010-07-14,118.30000305175781,51.9212760925293,39.84093475341797,64.31220245361328
2010-07-15,118.2300033569336,51.442405700683594,39.87590789794922,64.95323944091797
2010-07-16,116.66999816894531,49.56748962402344,38.774085998535156,65.27051544189453
2010-07-19,115.7300033569336,49.77851867675781,39.10639190673828,64.8690185546875
2010-07-20,116.6500015258789,50.61452102661133,39.57858657836914,64.96622467041016
2010-07-21,115.8499984741211,49.70546340942383,39.03641891479492,66.06697082519531
2010-07-22,116.86000061035156,51.474884033203125,40.02458572387695,65.30290222167969
2010-07-23,116.08999633789062,52.74104309082031,40.27817153930664,64.61004638671875
2010-07-26,115.5199966430664,53.94228744506836,40.61048126220703,64.49993896484375
2010-07-27,113.51000213623047,53.74748611450195,40.59297561645508,63.87834930419922
2010-07-28,113.77999877929688,52.8790283203125,40.26942825317383,64.08552551269531
2010-07-29,114.29000091552734,52.74104309082031,39.972110748291016,64.06613159179688
2010-07-30,115.48999786376953,52.77352523803711,40.0595588684082,65.06331634521484
2010-08-02,115.54000091552734,53.690670013427734,40.811614990234375,64.14996337890625
2010-08-03,115.98999786376953,53.260494232177734,40.63670349121094,64.52023315429688
2010-08-04,116.72000122070312,53.82054901123047,41.047698974609375,64.0264892578125
2010-08-05,116.9800033569336,53.18745803833008,40.9515266418457,64.32536315917969
2010-08-06,117.83999633789062,52.87089538574219,40.89030456542969,65.02696990966797
2010-08-09,117.4000015258789,53.45528030395508,41.17013168334961,64.7865982055664
2010-08-10,117.7300033569336,52.4488639831543,40.811614990234375,64.9229736328125
2010-08-11,117.33999633789062,50.38725662231445,39.701026916503906,65.79352569580078
2010-08-12,118.7699966430664,50.135658264160156,39.38621139526367,65.63101196289062
2010-08-13,118.73999786376953,49.56748962402344,39.10639190673828,66.4495849609375
2010-08-16,119.7300033569336,49.96520233154297,39.176334381103516,68.11261749267578
2010-08-17,119.75,50.825557708740234,39.6748046875,67.72283172607422
2010-08-18,120.22000122070312,50.97976303100586,39.832191467285156,67.90477752685547
2010-08-19,120.38999938964844,49.58371353149414,39.22881317138672,68.96365356445312
2010-08-20,119.97000122070312,49.63243103027344,39.28128433227539,68.88568115234375
2010-08-23,119.77999877929688,48.958740234375,38.89650344848633,68.89866638183594
2010-08-24,120.36000061035156,48.398712158203125,38.17070388793945,70.00305938720703
2010-08-25,121.36000061035156,49.12919235229492,38.53797149658203,69.77562713623047
2010-08-26,120.95999908447266,48.76396179199219,38.07450485229492,70.43175506591797
2010-08-27,121.01000213623047,50.03824234008789,38.53797149658203,68.4374008178711
2010-08-30,120.91000366210938,48.942527770996094,38.135711669921875,69.74967193603516
2010-08-31,122.08000183105469,48.84511184692383,38.00454330444336,70.52275848388672
2010-09-01,121.69000244140625,50.73628616333008,39.14137268066406,69.0645980834961
2010-09-02,122.29000091552734,51.29631805419922,39.57858657836914,68.33477783203125
2010-09-03,121.86000061035156,52.21347427368164,40.23445129394531,67.4877700805664
2010-09-07,122.69999694824219,51.22325897216797,39.963356018066406,68.86908721923828
2010-09-08,122.70999908447266,51.523555755615234,40.4443359375,68.32177734375
2010-09-09,121.55999755859375,51.556026458740234,40.60172653198242,66.97305297851562
2010-09-10,121.7300033569336,51.71836471557617,40.75039291381836,66.66683959960938
2010-09-13,121.62000274658203,52.9764289855957,41.31879425048828,66.99263000488281
2010-09-14,124.0199966430664,52.74913787841797,41.49369430541992,67.63764953613281
2010-09-15,123.94000244140625,53.04948806762695,41.756038665771484,66.63419342041016
2010-09-16,124.62999725341797,52.70857238769531,41.922183990478516,65.97615814208984
2010-09-17,124.54000091552734,52.92770767211914,42.064178466796875,66.24333190917969
2010-09-20,124.87000274658203,54.39680862426758,42.80044174194336,66.62776947021484
2010-09-21,126.01000213623047,54.08026885986328,42.791683197021484,67.55294799804688
2010-09-22,126.19999694824219,53.43906021118164,42.677757263183594,68.15888977050781
2010-09-23,126.30000305175781,52.79218292236328,42.660213470458984,68.35430145263672
2010-09-24,126.69000244140625,54.50907897949219,43.52797317504883,67.4356918334961
2010-09-27,126.72000122070312,54.37073516845703,43.29130554199219,68.60848236083984
2010-09-28,127.8499984741211,54.90778350830078,43.27377700805664,69.07755279541016
2010-09-29,127.94999694824219,55.062374114990234,43.203670501708984,68.7908935546875
2010-09-30,127.91000366210938,54.924068450927734,43.010826110839844,68.74530792236328
2010-10-01,128.91000366210938,55.216976165771484,42.958229064941406,68.41304779052734
2010-10-04,128.4600067138672,54.4683837890625,42.4936637878418,68.58963012695312
2010-10-05,130.99000549316406,56.01439666748047,43.52797317504883,68.1776123046875
2010-10-06,131.80999755859375,55.82726287841797,43.151065826416016,69.03435516357422
2010-10-07,130.3699951171875,55.66450881958008,43.308834075927734,68.45882415771484
2010-10-08,131.66000366210938,56.37240982055664,43.60685729980469,68.15804290771484
2010-10-11,132.2899932861328,56.42122268676758,43.62438201904297,68.17108917236328
2010-10-12,131.9600067138672,56.56770706176758,43.92240905761719,67.49744415283203
2010-10-13,134.07000732421875,57.43022918701172,44.28179931640625,67.39287567138672
2010-10-14,134.75,57.38951873779297,44.19411849975586,66.38568878173828
2010-10-15,133.67999267578125,57.194252014160156,45.13201904296875,65.57476806640625
2010-10-18,134.27999877929688,57.674312591552734,44.9654655456543,66.10450744628906
2010-10-19,130.11000061035156,56.551429748535156,44.544742584228516,66.50341796875
2010-10-20,131.32000732421875,57.1291618347168,44.86904525756836,66.64730834960938
2010-10-21,129.47000122070312,56.85249328613281,44.956687927246094,65.85598754882812
2010-10-22,129.72999572753906,57.21866989135742,45.26347351074219,66.30073547363281
2010-10-25,130.85000610351562,57.5604133605957,45.48261260986328,66.49034881591797
2010-10-26,130.8800048828125,57.51972961425781,45.605323791503906,65.46363067626953
2010-10-27,129.52000427246094,57.37327194213867,45.74555587768555,64.88809204101562
2010-10-28,131.24000549316406,57.023372650146484,45.84199142456055,65.06468200683594
2010-10-29,132.6199951171875,57.20238494873047,45.73680877685547,65.6728744506836
2010-11-01,131.9199981689453,56.81182861328125,45.77185821533203,65.3901138305664
2010-11-02,132.49000549316406,57.991668701171875,46.262725830078125,66.24961853027344
2010-11-03,131.57000732421875,58.219512939453125,46.47307205200195,64.89808654785156
2010-11-04,136.02999877929688,59.692291259765625,47.042808532714844,65.40326690673828
2010-11-05,136.3800048828125,60.025875091552734,47.042808532714844,64.2813720703125
2010-11-08,137.77999877929688,59.977073669433594,47.104164123535156,64.57005310058594
2010-11-09,135.58999633789062,59.17966842651367,46.849979400634766,63.14637756347656
2010-11-10,137.24000549316406,59.8387451171875,47.08663558959961,63.23168182373047
2010-11-11,137.66000366210938,59.60274124145508,46.78861618041992,63.19884490966797
2010-11-12,133.69000244140625,58.610050201416016,46.02604293823242,62.85771179199219
2010-11-15,132.4199981689453,58.61821365356445,45.850746154785156,61.54555892944336
2010-11-16,130.97000122070312,57.479034423828125,45.09693908691406,63.07416534423828
2010-11-17,130.3800048828125,57.633628845214844,45.22841262817383,62.72648620605469
2010-11-18,132.08999633789062,58.756526947021484,45.955928802490234,62.98234176635742
2010-11-19,132.1999969482422,58.951812744140625,45.990989685058594,63.36942672729492
2010-11-22,133.47999572753906,59.23661804199219,46.376670837402344,63.63840103149414
2010-11-23,134.41000366210938,58.67514419555664,45.6403923034668,63.95333480834961
2010-11-24,134.17999267578125,59.99336242675781,46.56072235107422,62.811763763427734
2010-11-26,133.11000061035156,59.578369140625,46.253944396972656,63.684356689453125
2010-11-29,133.50999450683594,59.667877197265625,46.2188720703125,64.22891235351562
2010-11-30,135.4199981689453,59.195926666259766,45.657920837402344,64.56343841552734
2010-12-01,135.3800048828125,60.522212982177734,46.62207794189453,63.128211975097656
2010-12-02,135.1999969482422,61.132511138916016,47.09539794921875,62.96366500854492
2010-12-03,138.07000732421875,61.571876525878906,47.21811294555664,62.46995544433594
2010-12-06,139.11000061035156,61.95432662963867,47.200592041015625,63.35212326049805
2010-12-07,136.5,62.31237030029297,47.22688674926758,61.99589157104492
2010-12-08,134.7899932861328,62.27165603637695,47.40219497680664,61.39683151245117
2010-12-09,135.3699951171875,62.48323059082031,47.446006774902344,61.699737548828125
2010-12-10,135.41000366210938,63.264366149902344,47.76156234741211,61.324440002441406
2010-12-13,136.0500030517578,62.93888854980469,47.59502410888672,61.554832458496094
2010-12-14,136.17999267578125,62.90632247924805,47.68267059326172,60.65951919555664
2010-12-15,134.6999969482422,62.7110710144043,47.472312927246094,59.869503021240234
2010-12-16,133.80999755859375,63.288780212402344,47.8404541015625,60.28425216674805
2010-12-17,134.1999969482422,63.48407745361328,47.88261032104492,61.383670806884766
2010-12-20,135.11000061035156,63.73630905151367,47.917728424072266,61.317832946777344
2010-12-21,135.32000732421875,64.4442138671875,48.20755386352539,61.745750427246094
2010-12-22,135.0500030517578,64.42540740966797,48.198753356933594,61.304710388183594
2010-12-23,134.66000366210938,64.34368133544922,48.07582473754883,61.17958450317383
2010-12-27,135.02000427246094,64.53987884521484,48.1021614074707,61.72602462768555
2010-12-28,137.22000122070312,64.36003112792969,48.01433181762695,60.51709747314453
2010-12-29,137.7100067138672,64.49898529052734,48.11974334716797,61.541072845458984
2010-12-30,137.02999877929688,64.37638854980469,48.005550384521484,61.494842529296875
2010-12-31,138.72000122070312,63.95135498046875,47.82991027832031,62.175209045410156
2011-01-03,138.0,65.06294250488281,48.5764274597168,61.70622253417969
2011-01-04,134.75,64.09844970703125,48.541282653808594,61.77888107299805
2011-01-05,134.3699951171875,64.85045623779297,48.95406723022461,60.41801071166992
2011-01-06,133.8300018310547,64.54801940917969,49.112159729003906,60.682281494140625
2011-01-07,133.5800018310547,64.18020629882812,49.068267822265625,61.005985260009766
2011-01-10,134.1199951171875,64.54801940917969,49.25269317626953,61.336238861083984
2011-01-11,134.91000366210938,64.80958557128906,49.322940826416016,60.992759704589844
2011-01-12,135.4600067138672,65.36540222167969,49.67426681518555,60.51709747314453
2011-01-13,134.0500030517578,65.34089660644531,49.691829681396484,61.05882263183594
2011-01-14,132.69000244140625,65.83132934570312,50.06068420410156,60.66908264160156
2011-01-18,133.42999267578125,65.88035583496094,50.201194763183594,60.38499450683594
2011-01-19,133.72000122070312,64.18836212158203,49.630332946777344,60.82097244262695
2011-01-20,131.1999969482422,63.518157958984375,49.279029846191406,59.98207092285156
2011-01-21,131.02999877929688,63.09313201904297,48.901390075683594,60.45764923095703
2011-01-24,130.36000061035156,63.55897903442383,49.5776481628418,60.484066009521484
2011-01-25,130.10000610351562,63.657100677490234,49.64789962768555,61.05882263183594
2011-01-26,131.16000366210938,64.67064666748047,49.91138458251953,60.13395690917969
2011-01-27,127.93000030517578,64.85860443115234,50.21877670288086,60.40483093261719
2011-01-28,130.27999877929688,63.27294921875,48.94529342651367,60.721885681152344
2011-01-31,129.8699951171875,63.714290618896484,49.182411193847656,60.259483337402344
2011-02-01,130.8000030517578,65.18558502197266,50.104591369628906,59.96116638183594
2011-02-02,130.4499969482422,64.94036102294922,50.02555847167969,59.97449493408203
2011-02-03,132.1999969482422,65.16923522949219,50.113380432128906,59.47725296020508
2011-02-04,131.66000366210938,65.2836685180664,50.39441680908203,58.873992919921875
2011-02-07,131.67999267578125,65.92937469482422,50.63154602050781,59.17893981933594
2011-02-08,133.13999938964844,66.39532470703125,50.96527099609375,58.635345458984375
2011-02-09,133.07000732421875,66.1010513305664,50.877464294433594,59.145790100097656
2011-02-10,132.85000610351562,66.36259460449219,50.956504821777344,58.46296310424805
2011-02-11,132.32000732421875,67.0818862915039,51.32536697387695,59.3049201965332
2011-02-14,132.9499969482422,67.42515563964844,51.44832992553711,59.34466552734375
2011-02-15,133.97000122070312,67.0410385131836,51.37805938720703,59.60984420776367
2011-02-16,134.10000610351562,67.58049774169922,51.71179962158203,59.41758728027344
2011-02-17,135.0399932861328,68.05458068847656,51.69422912597656,59.51038360595703
2011-02-18,135.41000366210938,68.12812805175781,51.5800666809082,59.32477951049805
2011-02-22,136.2899932861328,66.37892150878906,50.08702850341797,60.21306610107422
2011-02-23,137.50999450683594,65.23460388183594,49.67426681518555,60.43187713623047
2011-02-24,136.47999572753906,65.6514663696289,49.93772506713867,60.81634521484375
2011-02-25,137.3800048828125,67.17179870605469,50.63154602050781,61.17435073852539
2011-02-28,137.66000366210938,67.24537658691406,50.7369499206543,61.253868103027344
2011-03-01,140.02999877929688,65.89671325683594,49.92015838623047,61.431453704833984
2011-03-02,139.9199981689453,66.17459869384766,50.18363571166992,60.48705291748047
2011-03-03,138.08999633789062,67.67858123779297,51.17605972290039,59.89514923095703
2011-03-04,139.35000610351562,67.38427734375,50.91259765625,60.39398956298828
2011-03-07,139.72000122070312,66.28083038330078,50.22755813598633,60.008216857910156
2011-03-08,139.36000061035156,67.35980224609375,50.42954635620117,59.64244079589844
2011-03-09,139.41000366210938,67.0900650024414,50.08702850341797,60.2210578918457
2011-03-10,137.77000427246094,65.36540222167969,49.305389404296875,61.231929779052734
2011-03-11,138.22000122070312,65.53704833984375,49.612770080566406,60.88609313964844
2011-03-14,138.86000061035156,65.18558502197266,49.43710708618164,60.85954666137695
2011-03-15,136.27000427246094,64.60523986816406,48.73451614379883,61.77063751220703
2011-03-16,136.24000549316406,63.959537506103516,47.55765151977539,62.46894073486328
2011-03-17,136.97000122070312,64.09844970703125,47.99678421020508,61.990047454833984
2011-03-18,138.3699951171875,64.94855499267578,47.888587951660156,62.1563606262207
2011-03-21,139.13999938964844,66.45252990722656,48.81206130981445,61.79058074951172
2011-03-22,139.0500030517578,66.1010513305664,48.72413635253906,61.99669647216797
2011-03-23,140.33999633789062,66.3053970336914,48.99677276611328,61.916969299316406
2011-03-24,139.22000122070312,66.76324462890625,49.86747741699219,61.45137023925781
2011-03-25,139.25999450683594,67.34476470947266,49.9906005859375,61.29840087890625
2011-03-28,138.5399932861328,67.19734191894531,49.717933654785156,61.38494110107422
2011-03-29,138.2100067138672,67.82805633544922,50.201683044433594,60.9127197265625
2011-03-30,138.6699981689453,68.70449829101562,50.439144134521484,61.398193359375
2011-03-31,139.86000061035156,68.94197082519531,50.509498596191406,61.271846771240234
2011-04-01,139.1999969482422,69.24507904052734,50.5359001159668,61.56972885131836
2011-04-04,139.83999633789062,69.40068817138672,50.36879348754883,61.63645935058594
2011-04-05,142.0500030517578,69.77748107910156,50.236846923828125,61.38938522338867
2011-04-06,142.3800048828125,69.93309020996094,50.359989166259766,60.46772003173828
2011-04-07,142.50999450683594,69.51535034179688,50.32480239868164,60.347557067871094
2011-04-08,143.66000366210938,68.786376953125,50.08734130859375,60.02691650390625
2011-04-11,142.63999938964844,68.17208099365234,49.920223236083984,60.08036804199219
2011-04-12,141.61000061035156,67.27925872802734,49.57722854614258,60.72820281982422
2011-04-13,141.89999389648438,67.3693618774414,49.99939727783203,61.10890579223633
2011-04-14,143.80999755859375,67.68060302734375,49.91143798828125,61.06212615966797
2011-04-15,145.0500030517578,68.40143585205078,49.823486328125,61.89027404785156
2011-04-18,145.92999267578125,67.27108764648438,49.471702575683594,62.03050231933594
2011-04-19,145.92999267578125,67.28743743896484,49.779518127441406,62.29768371582031
2011-04-20,146.5,68.66352844238281,50.905269622802734,61.89698791503906
2011-04-21,146.74000549316406,69.17131805419922,51.309844970703125,61.84351348876953
2011-04-25,146.8699951171875,69.0812759399414,51.4417724609375,62.0772705078125
2011-04-26,146.3800048828125,69.76927185058594,51.732017517089844,62.67836380004883
2011-04-27,149.1999969482422,70.1870346069336,52.08381271362305,62.03720474243164
2011-04-28,149.82000732421875,70.50642395019531,52.00463104248047,62.511356353759766
2011-04-29,152.3699951171875,70.7603530883789,51.960662841796875,62.705074310302734
2011-05-02,150.41000366210938,69.93309020996094,51.86391830444336,62.80562973022461
2011-05-03,149.8800048828125,69.04846954345703,51.61766052246094,63.16115951538086
2011-05-04,147.72999572753906,68.15567779541016,51.53850173950195,63.44285202026367
2011-05-05,143.47000122070312,67.84444427490234,51.25706481933594,64.04649353027344
2011-05-06,145.3000030517578,68.20481872558594,51.42417526245117,63.764793395996094
2011-05-09,147.3800048828125,68.99932098388672,51.61766052246094,63.69770431518555
2011-05-10,147.89999389648438,70.05595397949219,52.057403564453125,63.24165725708008
2011-05-11,146.5399932861328,68.76180267333984,51.67923355102539,63.60380554199219
2011-05-12,146.58999633789062,69.36790466308594,51.987064361572266,63.20140838623047
2011-05-13,145.6300048828125,68.40143585205078,51.371402740478516,63.77146911621094
2011-05-16,145.3699951171875,67.40213012695312,50.48311996459961,64.126953125
2011-05-17,144.74000549316406,67.18914031982422,50.62382888793945,64.78426361083984
2011-05-18,145.60000610351562,68.22119903564453,51.04600524902344,63.925758361816406
2011-05-19,145.64999389648438,68.36862182617188,51.19548797607422,63.8989372253418
2011-05-20,147.49000549316406,67.86901092529297,50.80853271484375,63.932464599609375
2011-05-23,147.8300018310547,66.64859008789062,50.06096267700195,64.240966796875
2011-05-24,148.58999633789062,66.32913970947266,49.75312805175781,64.48242950439453
2011-05-25,148.5800018310547,67.16459655761719,49.94663619995117,64.18061828613281
2011-05-26,148.22000122070312,68.04922485351562,50.25444030761719,64.7305908203125
2011-05-27,149.6999969482422,68.51609802246094,50.509498596191406,64.70381927490234
2011-05-31,149.63999938964844,69.49077606201172,51.32741165161133,64.851318359375
2011-06-01,149.91000366210938,67.25469970703125,50.21047592163086,65.727783203125
2011-06-02,149.5,67.23013305664062,50.31599044799805,64.47570037841797
2011-06-03,150.22000122070312,66.24720764160156,49.55964279174805,64.84593963623047
2011-06-06,150.47999572753906,65.15787506103516,49.15506362915039,64.35458374023438
