Date,GLD,IWM,QQQ,SPY,TLT
2010-07-27,113.51000213623047,53.74748611450195,40.59299850463867,84.68643951416016,63.87834167480469
2010-07-28,113.77999877929688,52.879032135009766,40.26944351196289,84.13983917236328,64.08555603027344
2010-07-29,114.29000091552734,52.74106216430664,39.972103118896484,83.7298812866211,64.06610107421875
2010-07-30,115.48999786376953,52.77352523803711,40.05955123901367,83.71470642089844,65.06330871582031
2010-08-02,115.54000091552734,53.690673828125,40.81160354614258,85.60504913330078,64.14997100830078
2010-08-03,115.98999786376953,53.260494232177734,40.63671875,85.19510650634766,64.5202865600586
2010-08-04,116.72000122070312,53.820518493652344,41.047706604003906,85.76448059082031,64.0265121459961
2010-08-05,116.9800033569336,53.18745422363281,40.95150375366211,85.67340087890625,64.32537078857422
2010-08-06,117.83999633789062,52.87090301513672,40.89030075073242,85.32414245605469,65.02693939208984
2010-08-09,117.4000015258789,53.45529556274414,41.17013931274414,85.77967071533203,64.7865982055664
2010-08-10,117.7300033569336,52.44884490966797,40.81160354614258,85.31658172607422,64.9229965209961
2010-08-11,117.33999633789062,50.387264251708984,39.70103073120117,82.97830963134766,65.79348754882812
2010-08-12,118.7699966430664,50.13565444946289,39.38621520996094,82.46965789794922,65.6310806274414
2010-08-13,118.73999786376953,49.567481994628906,39.10638427734375,82.2267074584961,66.44961547851562
2010-08-16,119.7300033569336,49.9652099609375,39.176334381103516,82.1887435913086,68.11267852783203
2010-08-17,119.75,50.82554626464844,39.674774169921875,83.1984634399414,67.72285461425781
2010-08-18,120.22000122070312,50.97978210449219,39.83217239379883,83.35029602050781,67.90474700927734
2010-08-19,120.38999938964844,49.58371353149414,39.22880554199219,81.9002685546875,68.96360778808594
2010-08-20,119.97000122070312,49.63242721557617,39.28128433227539,81.63455200195312,68.88569641113281
2010-08-23,119.77999877929688,48.958763122558594,38.896514892578125,81.32330322265625,68.89863586425781
2010-08-24,120.36000061035156,48.398712158203125,38.17070770263672,80.1162109375,70.00305938720703
2010-08-25,121.36000061035156,49.129188537597656,38.53798294067383,80.4274673461914,69.77564239501953
2010-08-26,120.95999908447266,48.763954162597656,38.07451629638672,79.8884506225586,70.43177032470703
2010-08-27,121.01000213623047,50.03825378417969,38.53798294067383,81.12589263916016,68.43739318847656
2010-08-30,120.91000366210938,48.94252395629883,38.1357307434082,79.94916534423828,69.74967193603516
2010-08-31,122.08000183105469,48.84513854980469,38.004554748535156,79.94916534423828,70.52268981933594
2010-09-01,121.69000244140625,50.73626708984375,39.141361236572266,82.34060668945312,69.06458282470703
2010-09-02,122.29000091552734,51.29631042480469,39.57859802246094,83.10735321044922,68.3348159790039
2010-09-03,121.86000061035156,52.21348571777344,40.23445510864258,84.18540954589844,67.48779296875
2010-09-07,122.69999694824219,51.22325897216797,39.96336364746094,83.23643493652344,68.86909484863281
2010-09-08,122.70999908447266,51.52357482910156,40.444332122802734,83.82098388671875,68.32178497314453
2010-09-09,121.55999755859375,51.55603790283203,40.60171890258789,84.20816802978516,66.97306823730469
2010-09-10,121.7300033569336,51.71836853027344,40.750396728515625,84.63331604003906,66.6668472290039
2010-09-13,121.62000274658203,52.976409912109375,41.31878662109375,85.57469177246094,66.99260711669922
2010-09-14,124.0199966430664,52.749168395996094,41.49369430541992,85.52154541015625,67.63763427734375
2010-09-15,123.94000244140625,53.049468994140625,41.75603485107422,85.84799194335938,66.63426971435547
2010-09-16,124.62999725341797,52.708587646484375,41.922183990478516,85.8252182006836,65.97618865966797
2010-09-17,124.54000091552734,52.9277229309082,42.064170837402344,85.85728454589844,66.24333953857422
2010-09-20,124.87000274658203,54.396812438964844,42.80044937133789,87.17005920410156,66.6277847290039
2010-09-21,126.01000213623047,54.08028030395508,42.79169464111328,86.99452209472656,67.55294799804688
2010-09-22,126.19999694824219,53.43905258178711,42.6777458190918,86.56710052490234,68.15889739990234
2010-09-23,126.30000305175781,52.79218673706055,42.66020584106445,85.86491394042969,68.3543701171875
2010-09-24,126.69000244140625,54.509063720703125,43.5279655456543,87.63565826416016,67.43566131591797
2010-09-27,126.72000122070312,54.37071990966797,43.29131317138672,87.2158203125,68.60842895507812
2010-09-28,127.8499984741211,54.907798767089844,43.273780822753906,87.52112579345703,69.07758331298828
2010-09-29,127.94999694824219,55.06236267089844,43.20366287231445,87.36849212646484,68.79090881347656
2010-09-30,127.91000366210938,54.9240608215332,43.01081848144531,87.10900115966797,68.74531555175781
2010-10-01,128.91000366210938,55.21697235107422,42.95823287963867,87.47533416748047,68.41301727294922
2010-10-04,128.4600067138672,54.468387603759766,42.493675231933594,86.81896209716797,68.58964538574219
2010-10-05,130.99000549316406,56.01438522338867,43.5279655456543,88.56681060791016,68.17764282226562
2010-10-06,131.80999755859375,55.82723617553711,43.15106964111328,88.55918884277344,69.03435516357422
2010-10-07,130.3699951171875,55.66452407836914,43.308834075927734,88.45230865478516,68.45886993408203
2010-10-08,131.66000366210938,56.372398376464844,43.60686111450195,88.94842529296875,68.15800476074219
2010-10-11,132.2899932861328,56.421241760253906,43.6243896484375,89.0323715209961,68.17111206054688
2010-10-12,131.9600067138672,56.56769561767578,43.922401428222656,89.30717468261719,67.49752044677734
2010-10-13,134.07000732421875,57.43021011352539,44.28178405761719,90.0016860961914,67.39283752441406
2010-10-14,134.75,57.389503479003906,44.194114685058594,89.65059661865234,66.38573455810547
2010-10-15,133.67999267578125,57.194236755371094,45.13199996948242,89.83377075195312,65.57479095458984
2010-10-18,134.27999877929688,57.6743049621582,44.9654655456543,90.27645111083984,66.1044692993164
2010-10-19,130.11000061035156,56.55143737792969,44.54473114013672,89.09342956542969,66.50342559814453
2010-10-20,131.32000732421875,57.12915802001953,44.869056701660156,89.96353912353516,66.64733123779297
2010-10-21,129.47000122070312,56.852508544921875,44.95669174194336,90.16197967529297,65.85601043701172
2010-10-22,129.72999572753906,57.21866989135742,45.26348114013672,90.32991790771484,66.30072021484375
2010-10-25,130.85000610351562,57.560386657714844,45.48260498046875,90.59703826904297,66.49039459228516
2010-10-26,130.8800048828125,57.51971435546875,45.605323791503906,90.61227416992188,65.46357727050781
2010-10-27,129.52000427246094,57.37324905395508,45.74557113647461,90.352783203125,64.88814544677734
2010-10-28,131.24000549316406,57.02335739135742,45.84196472167969,90.3680648803711,65.06470489501953
2010-10-29,132.6199951171875,57.202392578125,45.736785888671875,90.43673706054688,65.67289733886719
2010-11-01,131.9199981689453,56.81181716918945,45.77185821533203,90.46727752685547,65.39012908935547
2010-11-02,132.49000549316406,57.991668701171875,46.26270294189453,91.18473815917969,66.24958038330078
2010-11-03,131.57000732421875,58.21950912475586,46.47306442260742,91.55107116699219,64.89807891845703
2010-11-04,136.02999877929688,59.692291259765625,47.04281234741211,93.31417083740234,65.40325164794922
2010-11-05,136.3800048828125,60.02590560913086,47.04281234741211,93.66524505615234,64.28138732910156
2010-11-08,137.77999877929688,59.97706985473633,47.10416793823242,93.48971557617188,64.56999206542969
2010-11-09,135.58999633789062,59.1796760559082,46.849971771240234,92.81803894042969,63.14635467529297
2010-11-10,137.24000549316406,59.838741302490234,47.086647033691406,93.19207000732422,63.23161315917969
2010-11-11,137.66000366210938,59.60275650024414,46.788612365722656,92.8409652709961,63.198848724365234
2010-11-12,133.69000244140625,58.61006546020508,46.02605056762695,91.74186706542969,62.85770797729492
2010-11-15,132.4199981689453,58.61820602416992,45.85074996948242,91.61213684082031,61.54556655883789
2010-11-16,130.97000122070312,57.479034423828125,45.096927642822266,90.18487548828125,63.074188232421875
2010-11-17,130.3800048828125,57.633628845214844,45.228416442871094,90.23066711425781,62.726505279541016
2010-11-18,132.08999633789062,58.75653839111328,45.955928802490234,91.5586929321289,62.982337951660156
2010-11-19,132.1999969482422,58.951820373535156,45.9909782409668,91.81057739257812,63.36943054199219
2010-11-22,133.47999572753906,59.236595153808594,46.37665557861328,91.73426818847656,63.638389587402344
2010-11-23,134.41000366210938,58.67514419555664,45.64039611816406,90.40619659423828,63.95329666137695
2010-11-24,134.17999267578125,59.99333572387695,46.560733795166016,91.74186706542969,62.81180953979492
2010-11-26,133.11000061035156,59.578330993652344,46.25394821166992,90.67334747314453,63.68431854248047
2010-11-29,133.50999450683594,59.667842864990234,46.218875885009766,90.94811248779297,64.22888946533203
2010-11-30,135.4199981689453,59.1959342956543,45.65790939331055,90.43673706054688,64.56346893310547
2010-12-01,135.3800048828125,60.52223205566406,46.62208557128906,92.36009216308594,63.12826156616211
2010-12-02,135.1999969482422,61.13248825073242,47.095394134521484,93.54314422607422,62.96369934082031
2010-12-03,138.07000732421875,61.571895599365234,47.218116760253906,93.79500579833984,62.469940185546875
2010-12-06,139.11000061035156,61.9543342590332,47.20058822631836,93.69580841064453,63.352149963378906
2010-12-07,136.5,62.31234359741211,47.22688293457031,93.74920654296875,61.99592971801758
2010-12-08,134.7899932861328,62.27167510986328,47.40218734741211,94.09270477294922,61.396846771240234
2010-12-09,135.3699951171875,62.48322677612305,47.44601821899414,94.45904541015625,61.699668884277344
2010-12-10,135.41000366210938,63.26437759399414,47.76155471801758,95.00856018066406,61.324432373046875
2010-12-13,136.0500030517578,62.93888473510742,47.59500503540039,95.06962585449219,61.55481719970703
2010-12-14,136.17999267578125,62.906314849853516,47.68266296386719,95.15359497070312,60.65949630737305
2010-12-15,134.6999969482422,62.71104049682617,47.47230911254883,94.71852111816406,59.869503021240234
2010-12-16,133.80999755859375,63.28876876831055,47.840450286865234,95.26806640625,60.28428649902344
2010-12-17,134.1999969482422,63.48405075073242,47.882606506347656,95.37013244628906,61.3836555480957
2010-12-20,135.11000061035156,63.73630142211914,47.917720794677734,95.60029602050781,61.31785583496094
2010-12-21,135.32000732421875,64.4442138671875,48.207576751708984,96.20642852783203,61.74580383300781
2010-12-22,135.0500030517578,64.42540740966797,48.19877243041992,96.5056381225586,61.30467987060547
2010-12-23,134.66000366210938,64.34367370605469,48.07582473754883,96.3675765991211,61.179622650146484
2010-12-27,135.02000427246094,64.53983306884766,48.1021728515625,96.40592193603516,61.72600555419922
2010-12-28,137.22000122070312,64.36004638671875,48.01433181762695,96.54400634765625,60.517112731933594
2010-12-29,137.7100067138672,64.49900817871094,48.1197395324707,96.61307525634766,61.54111099243164
2010-12-30,137.02999877929688,64.37637329101562,48.00556564331055,96.45960235595703,61.49482345581055
2010-12-31,138.72000122070312,63.951358795166016,47.82991409301758,96.48263549804688,62.175254821777344
2011-01-03,138.0,65.06297302246094,48.57643127441406,97.48007202148438,61.7061767578125
2011-01-04,134.75,64.09846496582031,48.541297912597656,97.42640686035156,61.77886199951172
2011-01-05,134.3699951171875,64.8504638671875,48.95408248901367,97.93276977539062,60.41802215576172
2011-01-06,133.8300018310547,64.54801940917969,49.11214828491211,97.7409439086914,60.68223571777344
2011-01-07,133.5800018310547,64.1801986694336,49.06825637817383,97.54911804199219,61.005977630615234
2011-01-10,134.1199951171875,64.54801940917969,49.25269317626953,97.42640686035156,61.33626174926758
2011-01-11,134.91000366210938,64.80958557128906,49.32294464111328,97.77166748046875,60.99275588989258
2011-01-12,135.4600067138672,65.36537170410156,49.67424774169922,98.65399932861328,60.517112731933594
2011-01-13,134.0500030517578,65.34088134765625,49.691802978515625,98.49286651611328,61.058815002441406
2011-01-14,132.69000244140625,65.83129119873047,50.060699462890625,99.20642852783203,60.66911315917969
2011-01-18,133.42999267578125,65.88032531738281,50.201194763183594,99.37518310546875,60.38499450683594
2011-01-19,133.72000122070312,64.18836212158203,49.63032913208008,98.4007797241211,60.82099533081055
2011-01-20,131.1999969482422,63.51813507080078,49.27904510498047,98.27033233642578,59.982017517089844
2011-01-21,131.02999877929688,63.09311294555664,48.90137481689453,98.49286651611328,60.45768737792969
2011-01-24,130.36000061035156,63.558982849121094,49.57764434814453,99.0529556274414,60.48409652709961
2011-01-25,130.10000610351562,63.6570930480957,49.64790344238281,99.10667419433594,61.058815002441406
2011-01-26,131.16000366210938,64.67064666748047,49.91136932373047,99.49031066894531,60.13399887084961
2011-01-27,127.93000030517578,64.8586196899414,50.2187614440918,99.7358169555664,60.40483474731445
2011-01-28,130.27999877929688,63.272884368896484,48.94528579711914,97.99415588378906,60.721893310546875
2011-01-31,129.8699951171875,63.71430206298828,49.18242263793945,98.73072814941406,60.25946807861328
2011-02-01,130.8000030517578,65.1855697631836,50.10458755493164,100.3112564086914,59.96120834350586
2011-02-02,130.4499969482422,64.94036102294922,50.02554702758789,100.11942291259766,59.97443771362305
2011-02-03,132.1999969482422,65.16922760009766,50.113365173339844,100.3419189453125,59.477272033691406
2011-02-04,131.66000366210938,65.28366088867188,50.39441680908203,100.62580871582031,58.87397766113281
2011-02-07,131.67999267578125,65.92940521240234,50.63154602050781,101.25497436523438,59.178932189941406
2011-02-08,133.13999938964844,66.3952865600586,50.965267181396484,101.71533203125,58.63535690307617
2011-02-09,133.07000732421875,66.10099792480469,50.877464294433594,101.48517608642578,59.14580154418945
2011-02-10,132.85000610351562,66.36259460449219,50.95649719238281,101.52352142333984,58.4630241394043
2011-02-11,132.32000732421875,67.08190155029297,51.325355529785156,102.12967681884766,59.30488967895508
2011-02-14,132.9499969482422,67.4251708984375,51.44832992553711,102.37516021728516,59.34463882446289
2011-02-15,133.97000122070312,67.041015625,51.378055572509766,102.05294036865234,59.609798431396484
2011-02-16,134.10000610351562,67.58049011230469,51.71181106567383,102.69744873046875,59.41762924194336
2011-02-17,135.0399932861328,68.05453491210938,51.694244384765625,103.00431060791016,59.510398864746094
2011-02-18,135.41000366210938,68.12812805175781,51.58005142211914,103.21917724609375,59.324745178222656
2011-02-22,136.2899932861328,66.37895965576172,50.087039947509766,101.1475601196289,60.21307373046875
2011-02-23,137.50999450683594,65.2345962524414,49.67424774169922,100.52606964111328,60.431880950927734
2011-02-24,136.47999572753906,65.6514663696289,49.93772506713867,100.4570541381836,60.81636428833008
2011-02-25,137.3800048828125,67.17180633544922,50.63154602050781,101.53120422363281,61.17434310913086
2011-02-28,137.66000366210938,67.24535369873047,50.7369384765625,102.16034698486328,61.25389099121094
2011-03-01,140.02999877929688,65.89669036865234,49.920143127441406,100.4570541381836,61.43144226074219
2011-03-02,139.9199981689453,66.17460632324219,50.18363952636719,100.67188262939453,60.4870719909668
2011-03-03,138.08999633789062,67.6785659790039,51.17606735229492,102.40587615966797,59.895145416259766
2011-03-04,139.35000610351562,67.38433074951172,50.91258239746094,101.63863372802734,60.39396286010742
2011-03-07,139.72000122070312,66.28087615966797,50.22753143310547,100.84065246582031,60.00822830200195
2011-03-08,139.36000061035156,67.35978698730469,50.42955780029297,101.72300720214844,59.642494201660156
2011-03-09,139.41000366210938,67.09003448486328,50.087039947509766,101.57725524902344,60.22101593017578
